,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
10,0.14,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14300000000000002,0.14,0.14,0.14,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14
11,2.3040000000000003,2.3040000000000003,0.14,0.14,2.3040000000000003,0.14,2.3040000000000003,0.14,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,0.245,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
12,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,0.14,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.158,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
13,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,2.3040000000000003,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14
15,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,0.17,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,2.3040000000000003
16,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,0.18899999999999997,0.14,2.3040000000000003,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
17,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14,0.14
18,0.9279999999999999,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,0.9279999999999999,2.3040000000000003,2.3040000000000003,0.14,0.509,1.821,0.313,0.275,0.221,0.163,0.203,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,0.509,0.363,0.752,2.3040000000000003,2.3040000000000003,0.14,0.14,2.3040000000000003,2.3040000000000003,2.3040000000000003,0.14,0.14,1.446,0.616,0.14,0.9279999999999999,0.363
19,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
20,0.17800000000000002,0.163,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.17800000000000002,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14300000000000002,0.14,0.158,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,2.3040000000000003,0.509,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,1.155,0.14,0.42700000000000005,1.821,2.3040000000000003,2.3040000000000003,2.3040000000000003,0.14,0.14,2.3040000000000003,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,0.14,1.446,2.3040000000000003,0.616,0.145
21,0.17800000000000002,0.163,0.14300000000000002,0.14300000000000002,0.141,0.145,0.14800000000000002,0.17,0.203,0.14,0.221,2.3040000000000003,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,0.14,0.509,1.446,0.14,2.3040000000000003,2.3040000000000003,2.3040000000000003,2.3040000000000003,0.14,2.3040000000000003,0.14,0.14,0.14,0.14,2.3040000000000003,0.14,0.14,2.3040000000000003,2.3040000000000003,1.155,0.203,0.145
22,0.17800000000000002,0.163,0.14300000000000002,0.14300000000000002,0.141,0.14400000000000002,0.145,0.146,0.146,0.146,0.158,0.17800000000000002,0.203,0.752,2.3040000000000003,2.3040000000000003,0.14,0.14,2.3040000000000003,2.3040000000000003,0.18899999999999997,0.158,0.18899999999999997,0.313,0.203,0.154,0.17,0.17800000000000002,0.313,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.145,0.14,0.14,2.3040000000000003,2.3040000000000003,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,1.155,2.3040000000000003,0.245,0.145
23,0.17800000000000002,0.163,0.14300000000000002,0.14300000000000002,0.141,0.14400000000000002,0.145,0.146,0.146,0.146,0.158,0.17800000000000002,0.203,0.9279999999999999,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,0.203,0.203,0.313,0.203,0.158,0.9279999999999999,2.3040000000000003,2.3040000000000003,0.14,0.14,2.3040000000000003,2.3040000000000003,0.14,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,0.616,0.221,0.18899999999999997,0.14400000000000002
24,0.17800000000000002,0.163,0.14300000000000002,0.14300000000000002,0.141,0.14400000000000002,0.145,0.146,0.146,0.146,0.203,1.155,0.616,0.14,2.3040000000000003,2.3040000000000003,0.363,0.245,0.275,0.221,0.158,0.158,0.18899999999999997,0.363,0.313,1.155,2.3040000000000003,0.14,0.14,2.3040000000000003,2.3040000000000003,2.3040000000000003,2.3040000000000003,0.14,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,0.14,0.14,2.3040000000000003,2.3040000000000003,1.155,0.146
25,0.363,0.17800000000000002,0.14300000000000002,0.14300000000000002,0.141,0.14400000000000002,0.145,0.146,0.146,0.146,0.158,0.313,2.3040000000000003,2.3040000000000003,0.14,0.509,1.821,0.313,0.275,0.221,0.158,0.158,0.221,2.3040000000000003,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.146,0.14,0.14,0.146,0.14,0.509,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,2.3040000000000003,0.14,0.141,0.14,0.14,2.3040000000000003,2.3040000000000003
26,0.18899999999999997,0.17,0.14300000000000002,0.14300000000000002,0.141,0.14400000000000002,0.145,0.146,0.146,0.146,0.158,0.17800000000000002,0.203,0.363,0.9279999999999999,0.245,0.203,0.221,0.275,0.221,0.158,0.17800000000000002,1.446,2.3040000000000003,0.14,0.245,0.363,0.221,1.446,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.203,0.14,0.14,0.14,2.3040000000000003,0.14,0.14,0.14,0.14,0.616,0.14,2.3040000000000003,2.3040000000000003,0.313
27,0.752,0.17800000000000002,0.14300000000000002,0.14300000000000002,0.141,0.14400000000000002,0.145,0.146,0.146,0.146,0.158,0.17800000000000002,0.203,0.363,0.9279999999999999,0.245,0.203,0.221,0.275,0.221,0.158,0.158,0.18899999999999997,0.313,0.221,0.221,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,2.3040000000000003,0.14,0.14,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,0.14,2.3040000000000003,1.821
28,2.3040000000000003,0.17800000000000002,0.14300000000000002,0.14300000000000002,0.141,0.14400000000000002,0.145,0.146,0.146,0.146,0.158,0.17800000000000002,0.203,0.363,0.9279999999999999,0.245,0.203,0.221,0.275,0.221,0.158,0.158,0.18899999999999997,0.313,0.203,0.163,2.3040000000000003,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.313,0.14,0.14,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003
29,0.616,0.17,0.14300000000000002,0.14300000000000002,0.141,0.14400000000000002,0.145,0.146,0.146,0.146,0.158,0.17800000000000002,0.203,0.363,0.9279999999999999,0.245,0.203,0.221,0.275,0.221,0.158,0.158,0.18899999999999997,0.363,0.313,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,2.3040000000000003,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,0.14,2.3040000000000003,1.446
30,2.3040000000000003,0.17800000000000002,0.14300000000000002,0.14300000000000002,0.141,0.14400000000000002,0.145,0.146,0.146,0.146,0.158,0.17800000000000002,0.203,0.363,0.9279999999999999,0.245,0.203,0.221,0.275,0.221,0.158,0.158,0.221,2.3040000000000003,2.3040000000000003,2.3040000000000003,0.14,0.14,0.14,0.14,0.14,0.14,2.3040000000000003,0.14,0.14,0.14,0.14,2.3040000000000003,2.3040000000000003,0.14,0.9279999999999999,0.14,0.14,0.14,0.151,0.14,2.3040000000000003,2.3040000000000003
